dataset,delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
us101,2.9,0.9939396091521372,0.5097238497685925,0.9536238059727992,0.9620041901921096,0.9931699276777576,0.9945204952475646,0.5062077577737534,0.5137015730975463,0.9520012902003954,0.9553892499082656,0.9604654190783944,0.9635441449759125,0.4842157593835445,0.0403158031793378,0.0319354189600273,0.4842157593835445,0.0403158031793378,0.4438999562042067,0.4522803404235171,0.4438999562042067
us101,2.95,0.993986955955636,0.5097593598712168,0.9536593160754234,0.9620278635938592,0.9932172744812566,0.994602760318644,0.5062554004947742,0.5137604606843981,0.9520368003030196,0.9554126273924932,0.960488796562622,0.9635678183776618,0.4842275960844192,0.0403276398802125,0.0319590923617769,0.4842275960844192,0.0403276398802125,0.4438999562042066,0.4522685037226422,0.4438999562042066
us101,3.0,0.9940461394600096,0.5097593598712168,0.9536948261780476,0.9620278635938592,0.9932764579856302,0.9946501071221427,0.5062554004947742,0.5137604606843981,0.9520717185706,0.9554360048767208,0.960488796562622,0.9635678183776618,0.4842867795887929,0.040351313281962,0.0320182758661506,0.4842867795887929,0.040351313281962,0.4439354663068309,0.4522685037226422,0.4439354663068309
us101,3.05,0.9940698128617592,0.5097593598712168,0.9537540096824212,0.9620278635938592,0.9933116721707326,0.9946737805238924,0.5062554004947742,0.5137604606843981,0.952085034859084,0.9555061373294036,0.960488796562622,0.9635678183776618,0.4843104529905424,0.0403158031793379,0.0320419492679001,0.4843104529905424,0.0403158031793379,0.4439946498112045,0.4522685037226422,0.4439946498112045
us101,3.1,0.9940934862635088,0.5097593598712168,0.953765846383296,0.9620278635938592,0.9933122640057764,0.9946853213072452,0.5062554004947742,0.5137604606843981,0.9521084123433116,0.9555064332469254,0.960488796562622,0.9635678183776618,0.4843341263922919,0.0403276398802125,0.0320656226696496,0.4843341263922919,0.0403276398802125,0.4440064865120793,0.4522685037226422,0.4440064865120793
us101,3.15,0.9941053229643834,0.5097593598712168,0.9538250298876696,0.9620397002947338,0.993324100706651,0.99469715800812,0.5062554004947742,0.5137604606843981,0.9522031059503095,0.9555425351845934,0.9605009291810188,0.9636024407277204,0.4843459630931666,0.0402802930767136,0.0320656226696495,0.4843459630931666,0.0402802930767136,0.4440656700164529,0.452280340423517,0.4440656700164529
us101,3.2,0.994117159665258,0.5097593598712168,0.9538368665885444,0.9620397002947338,0.9933477741084004,0.9947092906265164,0.5062554004947742,0.5137604606843981,0.952226779352059,0.955565616751299,0.9605009291810188,0.9636024407277204,0.4843577997940412,0.0402802930767135,0.0320774593705242,0.4843577997940412,0.0402802930767135,0.4440775067173277,0.452280340423517,0.4440775067173277
us101,3.25,0.9941289963661328,0.5097593598712168,0.9538368665885444,0.9620397002947338,0.9933596108092752,0.9947211273273912,0.5062554004947742,0.5137604606843981,0.952226779352059,0.955565616751299,0.9605009291810188,0.9636024407277204,0.484369636494916,0.0402921297775883,0.0320892960713989,0.484369636494916,0.0402921297775883,0.4440775067173277,0.452280340423517,0.4440775067173277
us101,3.3,0.9941289963661328,0.5097593598712168,0.9538723766911686,0.9620397002947338,0.9933596108092752,0.9947211273273912,0.5062554004947742,0.5137604606843981,0.9522622894546832,0.9555901779056142,0.9605009291810188,0.9636024407277204,0.484369636494916,0.0402566196749641,0.0320892960713989,0.484369636494916,0.0402566196749641,0.4441130168199518,0.452280340423517,0.4441130168199518
us101,3.35,0.9941526697678824,0.5097593598712168,0.9538723766911686,0.9620515369956086,0.9933832842110248,0.9947445048116188,0.5062554004947742,0.5137604606843981,0.9522622894546832,0.9555901779056142,0.9605127658818934,0.9636142774285952,0.4843933098966655,0.0402802930767136,0.0321011327722736,0.4843933098966655,0.0402802930767136,0.4441130168199518,0.4522921771243918,0.4441130168199518
us101,3.4,0.9941526697678824,0.5097593598712168,0.9538723766911686,0.9620515369956086,0.9933832842110248,0.9947445048116188,0.5062554004947742,0.5137604606843981,0.9522622894546832,0.9555901779056142,0.9605127658818934,0.9636142774285952,0.4843933098966655,0.0402802930767136,0.0321011327722736,0.4843933098966655,0.0402802930767136,0.4441130168199518,0.4522921771243918,0.4441130168199518
